t,mode,x,y,z,force_n,target_n,v_norm_cmd_mps,v_lat_mps,obstacle_active
8.56,force,0.1232,0.5,0.04487,10.252,10.0,-0.0,0.2,0
8.57,force,0.1212,0.5,0.04487,10.298,10.0,-0.0002,0.2,0
8.58,force,0.1192,0.5,0.04487,10.154,10.0,0.0002,0.2,0
8.59,force,0.1172,0.5,0.04487,10.193,10.0,0.0001,0.2,0
8.6,force,0.1152,0.5,0.04487,10.186,10.0,0.0001,0.2,0
8.61,force,0.1132,0.5,0.04487,10.145,10.0,0.0002,0.2,0
8.62,force,0.1112,0.5,0.04487,10.233,10.0,-0.0,0.2,0
8.63,force,0.1092,0.5,0.04487,10.304,10.0,-0.0002,0.2,0
8.64,force,0.1072,0.5,0.04487,10.248,10.0,-0.0,0.2,0
8.65,force,0.1052,0.5,0.04487,10.272,10.0,-0.0001,0.2,0
8.66,force,0.1032,0.5,0.04487,10.314,10.0,-0.0002,0.2,0
8.67,force,0.1012,0.5,0.04487,10.322,10.0,-0.0002,0.2,0
8.68,force,0.0992,0.5,0.04488,10.247,10.0,-0.0001,0.2,0
8.69,force,0.0972,0.5,0.04488,10.317,10.0,-0.0002,0.2,0
8.7,force,0.0952,0.5,0.04488,10.249,10.0,-0.0001,0.2,0
8.71,force,0.0932,0.5,0.04488,10.201,10.0,0.0,0.2,0
8.72,force,0.0912,0.5,0.04488,10.214,10.0,0.0,0.2,0
8.73,force,0.0892,0.5,0.04488,10.17,10.0,0.0001,0.2,0
8.74,obstacle_avoid,0.088,0.5,0.06693,10.203,10.0,0.0,0.12,1
8.75,obstacle_avoid,0.0868,0.5,0.08016,0.0,10.0,0.0,0.12,1
8.76,obstacle_avoid,0.0856,0.5,0.08809,0.0,10.0,0.0,0.12,1
8.77,obstacle_avoid,0.0844,0.5,0.09286,0.0,10.0,0.0,0.12,1
8.78,obstacle_avoid,0.0832,0.5,0.09571,0.0,10.0,0.0,0.12,1
8.79,obstacle_avoid,0.082,0.5,0.09743,0.0,10.0,0.0,0.12,1
8.8,obstacle_avoid,0.0808,0.5,0.09846,0.0,10.0,0.0,0.12,1
8.81,obstacle_avoid,0.0796,0.5,0.09907,0.0,10.0,0.0,0.12,1
8.82,obstacle_avoid,0.0784,0.5,0.09944,0.0,10.0,0.0,0.12,1
8.83,obstacle_avoid,0.0772,0.5,0.09967,0.0,10.0,0.0,0.12,1
8.84,obstacle_avoid,0.076,0.5,0.0998,0.0,10.0,0.0,0.12,1
8.85,obstacle_avoid,0.0748,0.5,0.09988,0.0,10.0,0.0,0.12,1
8.86,obstacle_avoid,0.0736,0.5,0.09993,0.0,10.0,0.0,0.12,1
8.87,obstacle_avoid,0.0724,0.5,0.09996,0.0,10.0,0.0,0.12,1
8.88,obstacle_avoid,0.0712,0.5,0.09997,0.0,10.0,0.0,0.12,1
8.89,obstacle_avoid,0.07,0.5,0.09998,0.0,10.0,0.0,0.12,1
8.9,obstacle_avoid,0.0688,0.5,0.09999,0.0,10.0,0.0,0.12,1
8.91,obstacle_avoid,0.0676,0.5,0.09999,0.0,10.0,0.0,0.12,1
8.92,obstacle_avoid,0.0664,0.5,0.1,0.0,10.0,0.0,0.12,1
8.93,obstacle_avoid,0.0652,0.5,0.1,0.0,10.0,0.0,0.12,1
8.94,obstacle_avoid,0.064,0.5,0.1,0.0,10.0,0.0,0.12,1
8.95,obstacle_avoid,0.0628,0.5,0.1,0.0,10.0,0.0,0.12,1
8.96,obstacle_avoid,0.0616,0.5,0.1,0.0,10.0,0.0,0.12,1
8.97,obstacle_avoid,0.0604,0.5,0.1,0.0,10.0,0.0,0.12,1
8.98,obstacle_avoid,0.0592,0.5,0.1,0.0,10.0,0.0,0.12,1
8.99,obstacle_avoid,0.058,0.5,0.1,0.0,10.0,0.0,0.12,1
9.0,obstacle_avoid,0.0568,0.5,0.1,0.0,10.0,0.0,0.12,1
9.01,obstacle_avoid,0.0556,0.5,0.1,0.0,10.0,0.0,0.12,1
9.02,obstacle_avoid,0.0544,0.5,0.1,0.0,10.0,0.0,0.12,1
9.03,obstacle_avoid,0.0532,0.5,0.1,0.0,10.0,0.0,0.12,1
9.04,obstacle_avoid,0.052,0.5,0.1,0.0,10.0,0.0,0.12,1
9.05,obstacle_avoid,0.0508,0.5,0.1,0.0,10.0,0.0,0.12,1
9.06,obstacle_avoid,0.0496,0.5,0.1,0.0,10.0,0.0,0.12,1
9.07,obstacle_avoid,0.0484,0.5,0.1,0.0,10.0,0.0,0.12,1
9.08,obstacle_avoid,0.0472,0.5,0.1,0.0,10.0,0.0,0.12,1
9.09,obstacle_avoid,0.046,0.5,0.1,0.0,10.0,0.0,0.12,1
9.1,obstacle_avoid,0.0448,0.5,0.1,0.0,10.0,0.0,0.12,1
9.11,obstacle_avoid,0.0436,0.5,0.1,0.0,10.0,0.0,0.12,1
9.12,obstacle_avoid,0.0424,0.5,0.1,0.0,10.0,0.0,0.12,1
9.13,obstacle_avoid,0.0412,0.5,0.1,0.0,10.0,0.0,0.12,1
9.14,obstacle_avoid,0.04,0.5,0.1,0.0,10.0,0.0,0.12,1
9.15,obstacle_avoid,0.0388,0.5,0.1,0.0,10.0,0.0,0.12,1
9.16,obstacle_avoid,0.0376,0.5,0.1,0.0,10.0,0.0,0.12,1
9.17,obstacle_avoid,0.0364,0.5,0.1,0.0,10.0,0.0,0.12,1
9.18,obstacle_avoid,0.0352,0.5,0.1,0.0,10.0,0.0,0.12,1
9.19,obstacle_avoid,0.034,0.5,0.1,0.0,10.0,0.0,0.12,1
9.2,obstacle_avoid,0.0328,0.5,0.1,0.0,10.0,0.0,0.12,1
9.21,obstacle_avoid,0.0316,0.5,0.1,0.0,10.0,0.0,0.12,1
9.22,obstacle_avoid,0.0304,0.5,0.1,0.0,10.0,0.0,0.12,1
9.23,obstacle_avoid,0.0292,0.5,0.1,0.0,10.0,0.0,0.12,1
9.24,obstacle_avoid,0.028,0.5,0.1,0.0,10.0,0.0,0.12,1
9.25,obstacle_avoid,0.0268,0.5,0.1,0.0,10.0,0.0,0.12,1
9.26,obstacle_avoid,0.0256,0.5,0.1,0.0,10.0,0.0,0.12,1
9.27,obstacle_avoid,0.0244,0.5,0.1,0.0,10.0,0.0,0.12,1
9.28,obstacle_avoid,0.0232,0.5,0.1,0.0,10.0,0.0,0.12,1
9.29,obstacle_avoid,0.022,0.5,0.1,0.0,10.0,0.0,0.12,1
9.3,obstacle_avoid,0.0208,0.5,0.1,0.0,10.0,0.0,0.12,1
9.31,obstacle_avoid,0.0196,0.5,0.1,0.0,10.0,0.0,0.12,1
9.32,obstacle_avoid,0.0184,0.5,0.1,0.0,10.0,0.0,0.12,1
9.33,obstacle_avoid,0.0172,0.5,0.1,0.0,10.0,0.0,0.12,1
9.34,obstacle_avoid,0.016,0.5,0.1,0.0,10.0,0.0,0.12,1
9.35,obstacle_avoid,0.0148,0.5,0.1,0.0,10.0,0.0,0.12,1
9.36,obstacle_avoid,0.0136,0.5,0.1,0.0,10.0,0.0,0.12,1
9.37,obstacle_avoid,0.0124,0.5,0.1,0.0,10.0,0.0,0.12,1
9.38,obstacle_avoid,0.0112,0.5,0.1,0.0,10.0,0.0,0.12,1
9.39,obstacle_avoid,0.01,0.5,0.1,0.0,10.0,0.0,0.12,1
9.4,obstacle_avoid,0.0088,0.5,0.1,0.0,10.0,0.0,0.12,1
9.41,obstacle_avoid,0.0076,0.5,0.1,0.0,10.0,0.0,0.12,1
9.42,obstacle_avoid,0.0064,0.5,0.1,0.0,10.0,0.0,0.12,1
9.43,obstacle_avoid,0.0052,0.5,0.1,0.0,10.0,0.0,0.12,1
9.44,obstacle_avoid,0.004,0.5,0.1,0.0,10.0,0.0,0.12,1
9.45,obstacle_avoid,0.0028,0.5,0.1,0.0,10.0,0.0,0.12,1
9.46,obstacle_avoid,0.0016,0.5,0.1,0.0,10.0,0.0,0.12,1
9.47,obstacle_avoid,0.0004,0.5,0.1,0.0,10.0,0.0,0.12,1
9.48,obstacle_avoid,-0.0008,0.5,0.1,0.0,10.0,0.0,0.12,1
9.49,obstacle_avoid,-0.002,0.5,0.1,0.0,10.0,0.0,0.12,1
9.5,obstacle_avoid,-0.0032,0.5,0.1,0.0,10.0,0.0,0.12,1
9.51,obstacle_avoid,-0.0044,0.5,0.1,0.0,10.0,0.0,0.12,1
9.52,obstacle_avoid,-0.0056,0.5,0.1,0.0,10.0,0.0,0.12,1
9.53,obstacle_avoid,-0.0068,0.5,0.1,0.0,10.0,0.0,0.12,1
9.54,obstacle_avoid,-0.008,0.5,0.1,0.0,10.0,0.0,0.12,1
9.55,obstacle_avoid,-0.0092,0.5,0.1,0.0,10.0,0.0,0.12,1
9.56,obstacle_avoid,-0.0104,0.5,0.1,0.0,10.0,0.0,0.12,1
9.57,obstacle_avoid,-0.0116,0.5,0.1,0.0,10.0,0.0,0.12,1
9.58,obstacle_avoid,-0.0128,0.5,0.1,0.0,10.0,0.0,0.12,1
9.59,approach,-0.0128,0.5,0.0998,0.0,10.0,0.02,0.0,0
9.6,approach,-0.0128,0.5,0.0996,0.0,10.0,0.02,0.0,0
9.61,approach,-0.0128,0.5,0.0994,0.0,10.0,0.02,0.0,0
9.62,approach,-0.0128,0.5,0.0992,0.0,10.0,0.02,0.0,0
9.63,approach,-0.0128,0.5,0.099,0.0,10.0,0.02,0.0,0
9.64,approach,-0.0128,0.5,0.0988,0.0,10.0,0.02,0.0,0
9.65,approach,-0.0128,0.5,0.0986,0.0,10.0,0.02,0.0,0
9.66,approach,-0.0128,0.5,0.0984,0.0,10.0,0.02,0.0,0
9.67,approach,-0.0128,0.5,0.0982,0.0,10.0,0.02,0.0,0
9.68,approach,-0.0128,0.5,0.098,0.0,10.0,0.02,0.0,0
9.69,approach,-0.0128,0.5,0.0978,0.0,10.0,0.02,0.0,0
9.7,approach,-0.0128,0.5,0.0976,0.0,10.0,0.02,0.0,0
9.71,approach,-0.0128,0.5,0.0974,0.0,10.0,0.02,0.0,0
9.72,approach,-0.0128,0.5,0.0972,0.0,10.0,0.02,0.0,0
9.73,approach,-0.0128,0.5,0.097,0.0,10.0,0.02,0.0,0
9.74,approach,-0.0128,0.5,0.0968,0.0,10.0,0.02,0.0,0
9.75,approach,-0.0128,0.5,0.0966,0.0,10.0,0.02,0.0,0
9.76,approach,-0.0128,0.5,0.0964,0.0,10.0,0.02,0.0,0
9.77,approach,-0.0128,0.5,0.0962,0.0,10.0,0.02,0.0,0
9.78,approach,-0.0128,0.5,0.096,0.0,10.0,0.02,0.0,0
9.79,approach,-0.0128,0.5,0.0958,0.0,10.0,0.02,0.0,0
9.8,approach,-0.0128,0.5,0.0956,0.0,10.0,0.02,0.0,0
9.81,approach,-0.0128,0.5,0.0954,0.0,10.0,0.02,0.0,0
9.82,approach,-0.0128,0.5,0.0952,0.0,10.0,0.02,0.0,0
9.83,approach,-0.0128,0.5,0.095,0.0,10.0,0.02,0.0,0
9.84,approach,-0.0128,0.5,0.0948,0.0,10.0,0.02,0.0,0
9.85,approach,-0.0128,0.5,0.0946,0.0,10.0,0.02,0.0,0
9.86,approach,-0.0128,0.5,0.0944,0.0,10.0,0.02,0.0,0
9.87,approach,-0.0128,0.5,0.0942,0.0,10.0,0.02,0.0,0
9.88,approach,-0.0128,0.5,0.094,0.0,10.0,0.02,0.0,0
9.89,approach,-0.0128,0.5,0.0938,0.0,10.0,0.02,0.0,0
9.9,approach,-0.0128,0.5,0.0936,0.0,10.0,0.02,0.0,0
9.91,approach,-0.0128,0.5,0.0934,0.0,10.0,0.02,0.0,0
9.92,approach,-0.0128,0.5,0.0932,0.0,10.0,0.02,0.0,0
9.93,approach,-0.0128,0.5,0.093,0.0,10.0,0.02,0.0,0
9.94,approach,-0.0128,0.5,0.0928,0.0,10.0,0.02,0.0,0
9.95,approach,-0.0128,0.5,0.0926,0.0,10.0,0.02,0.0,0
9.96,approach,-0.0128,0.5,0.0924,0.0,10.0,0.02,0.0,0
9.97,approach,-0.0128,0.5,0.0922,0.0,10.0,0.02,0.0,0
9.98,approach,-0.0128,0.5,0.092,0.0,10.0,0.02,0.0,0
9.99,approach,-0.0128,0.5,0.0918,0.0,10.0,0.02,0.0,0
10.0,approach,-0.0128,0.5,0.0916,0.0,10.0,0.02,0.0,0
10.01,approach,-0.0128,0.5,0.0914,0.0,10.0,0.02,0.0,0
10.02,approach,-0.0128,0.5,0.0912,0.0,10.0,0.02,0.0,0
10.03,approach,-0.0128,0.5,0.091,0.0,10.0,0.02,0.0,0
10.04,approach,-0.0128,0.5,0.0908,0.0,10.0,0.02,0.0,0
10.05,approach,-0.0128,0.5,0.0906,0.0,10.0,0.02,0.0,0
10.06,approach,-0.0128,0.5,0.0904,0.0,10.0,0.02,0.0,0
10.07,approach,-0.0128,0.5,0.0902,0.0,10.0,0.02,0.0,0
10.08,approach,-0.0128,0.5,0.09,0.0,10.0,0.02,0.0,0
10.09,approach,-0.0128,0.5,0.0898,0.0,10.0,0.02,0.0,0
10.1,approach,-0.0128,0.5,0.0896,0.0,10.0,0.02,0.0,0
10.11,approach,-0.0128,0.5,0.0894,0.0,10.0,0.02,0.0,0
10.12,approach,-0.0128,0.5,0.0892,0.0,10.0,0.02,0.0,0
10.13,approach,-0.0128,0.5,0.089,0.0,10.0,0.02,0.0,0
10.14,approach,-0.0128,0.5,0.0888,0.0,10.0,0.02,0.0,0
10.15,approach,-0.0128,0.5,0.0886,0.0,10.0,0.02,0.0,0
10.16,approach,-0.0128,0.5,0.0884,0.0,10.0,0.02,0.0,0
10.17,approach,-0.0128,0.5,0.0882,0.0,10.0,0.02,0.0,0
10.18,approach,-0.0128,0.5,0.088,0.0,10.0,0.02,0.0,0
10.19,approach,-0.0128,0.5,0.0878,0.0,10.0,0.02,0.0,0
10.2,approach,-0.0128,0.5,0.0876,0.0,10.0,0.02,0.0,0
10.21,approach,-0.0128,0.5,0.0874,0.0,10.0,0.02,0.0,0
10.22,approach,-0.0128,0.5,0.0872,0.0,10.0,0.02,0.0,0
10.23,approach,-0.0128,0.5,0.087,0.0,10.0,0.02,0.0,0
10.24,approach,-0.0128,0.5,0.0868,0.0,10.0,0.02,0.0,0
10.25,approach,-0.0128,0.5,0.0866,0.0,10.0,0.02,0.0,0
10.26,approach,-0.0128,0.5,0.0864,0.0,10.0,0.02,0.0,0
10.27,approach,-0.0128,0.5,0.0862,0.0,10.0,0.02,0.0,0
10.28,approach,-0.0128,0.5,0.086,0.0,10.0,0.02,0.0,0
10.29,approach,-0.0128,0.5,0.0858,0.0,10.0,0.02,0.0,0
10.3,approach,-0.0128,0.5,0.0856,0.0,10.0,0.02,0.0,0
10.31,approach,-0.0128,0.5,0.0854,0.0,10.0,0.02,0.0,0
10.32,approach,-0.0128,0.5,0.0852,0.0,10.0,0.02,0.0,0
10.33,approach,-0.0128,0.5,0.085,0.0,10.0,0.02,0.0,0
10.34,approach,-0.0128,0.5,0.0848,0.0,10.0,0.02,0.0,0
10.35,approach,-0.0128,0.5,0.0846,0.0,10.0,0.02,0.0,0
10.36,approach,-0.0128,0.5,0.0844,0.0,10.0,0.02,0.0,0
10.37,approach,-0.0128,0.5,0.0842,0.0,10.0,0.02,0.0,0
10.38,approach,-0.0128,0.5,0.084,0.0,10.0,0.02,0.0,0
10.39,approach,-0.0128,0.5,0.0838,0.0,10.0,0.02,0.0,0
10.4,approach,-0.0128,0.5,0.0836,0.0,10.0,0.02,0.0,0
10.41,approach,-0.0128,0.5,0.0834,0.0,10.0,0.02,0.0,0
10.42,approach,-0.0128,0.5,0.0832,0.0,10.0,0.02,0.0,0
10.43,approach,-0.0128,0.5,0.083,0.0,10.0,0.02,0.0,0
10.44,approach,-0.0128,0.5,0.0828,0.0,10.0,0.02,0.0,0
10.45,approach,-0.0128,0.5,0.0826,0.0,10.0,0.02,0.0,0
10.46,approach,-0.0128,0.5,0.0824,0.0,10.0,0.02,0.0,0
10.47,approach,-0.0128,0.5,0.0822,0.0,10.0,0.02,0.0,0
10.48,approach,-0.0128,0.5,0.082,0.0,10.0,0.02,0.0,0
10.49,approach,-0.0128,0.5,0.0818,0.0,10.0,0.02,0.0,0
10.5,approach,-0.0128,0.5,0.0816,0.0,10.0,0.02,0.0,0
10.51,approach,-0.0128,0.5,0.0814,0.0,10.0,0.02,0.0,0
10.52,approach,-0.0128,0.5,0.0812,0.0,10.0,0.02,0.0,0
10.53,approach,-0.0128,0.5,0.081,0.0,10.0,0.02,0.0,0
10.54,approach,-0.0128,0.5,0.0808,0.0,10.0,0.02,0.0,0
10.55,approach,-0.0128,0.5,0.0806,0.0,10.0,0.02,0.0,0
10.56,approach,-0.0128,0.5,0.0804,0.0,10.0,0.02,0.0,0
10.57,approach,-0.0128,0.5,0.0802,0.0,10.0,0.02,0.0,0
10.58,approach,-0.0128,0.5,0.08,0.0,10.0,0.02,0.0,0
10.59,approach,-0.0128,0.5,0.0798,0.0,10.0,0.02,0.0,0
10.6,approach,-0.0128,0.5,0.0796,0.0,10.0,0.02,0.0,0
10.61,approach,-0.0128,0.5,0.0794,0.0,10.0,0.02,0.0,0
10.62,approach,-0.0128,0.5,0.0792,0.0,10.0,0.02,0.0,0
10.63,approach,-0.0128,0.5,0.079,0.0,10.0,0.02,0.0,0
10.64,approach,-0.0128,0.5,0.0788,0.0,10.0,0.02,0.0,0
10.65,approach,-0.0128,0.5,0.0786,0.0,10.0,0.02,0.0,0
10.66,approach,-0.0128,0.5,0.0784,0.0,10.0,0.02,0.0,0
10.67,approach,-0.0128,0.5,0.0782,0.0,10.0,0.02,0.0,0
10.68,approach,-0.0128,0.5,0.078,0.0,10.0,0.02,0.0,0
10.69,approach,-0.0128,0.5,0.0778,0.0,10.0,0.02,0.0,0
10.7,approach,-0.0128,0.5,0.0776,0.0,10.0,0.02,0.0,0
10.71,approach,-0.0128,0.5,0.0774,0.0,10.0,0.02,0.0,0
10.72,approach,-0.0128,0.5,0.0772,0.0,10.0,0.02,0.0,0
10.73,approach,-0.0128,0.5,0.077,0.0,10.0,0.02,0.0,0
10.74,approach,-0.0128,0.5,0.0768,0.0,10.0,0.02,0.0,0
10.75,approach,-0.0128,0.5,0.0766,0.0,10.0,0.02,0.0,0
10.76,approach,-0.0128,0.5,0.0764,0.0,10.0,0.02,0.0,0
10.77,approach,-0.0128,0.5,0.0762,0.0,10.0,0.02,0.0,0
10.78,approach,-0.0128,0.5,0.076,0.0,10.0,0.02,0.0,0
10.79,approach,-0.0128,0.5,0.0758,0.0,10.0,0.02,0.0,0
10.8,approach,-0.0128,0.5,0.0756,0.0,10.0,0.02,0.0,0
10.81,approach,-0.0128,0.5,0.0754,0.0,10.0,0.02,0.0,0
10.82,approach,-0.0128,0.5,0.0752,0.0,10.0,0.02,0.0,0
10.83,approach,-0.0128,0.5,0.075,0.0,10.0,0.02,0.0,0
10.84,approach,-0.0128,0.5,0.0748,0.0,10.0,0.02,0.0,0
10.85,approach,-0.0128,0.5,0.0746,0.0,10.0,0.02,0.0,0
10.86,approach,-0.0128,0.5,0.0744,0.0,10.0,0.02,0.0,0
10.87,approach,-0.0128,0.5,0.0742,0.0,10.0,0.02,0.0,0
10.88,approach,-0.0128,0.5,0.074,0.0,10.0,0.02,0.0,0
10.89,approach,-0.0128,0.5,0.0738,0.0,10.0,0.02,0.0,0
10.9,approach,-0.0128,0.5,0.0736,0.0,10.0,0.02,0.0,0
10.91,approach,-0.0128,0.5,0.0734,0.0,10.0,0.02,0.0,0
10.92,approach,-0.0128,0.5,0.0732,0.0,10.0,0.02,0.0,0
10.93,approach,-0.0128,0.5,0.073,0.0,10.0,0.02,0.0,0
10.94,approach,-0.0128,0.5,0.0728,0.0,10.0,0.02,0.0,0
10.95,approach,-0.0128,0.5,0.0726,0.0,10.0,0.02,0.0,0
10.96,approach,-0.0128,0.5,0.0724,0.0,10.0,0.02,0.0,0
10.97,approach,-0.0128,0.5,0.0722,0.0,10.0,0.02,0.0,0
10.98,approach,-0.0128,0.5,0.072,0.0,10.0,0.02,0.0,0
10.99,approach,-0.0128,0.5,0.0718,0.0,10.0,0.02,0.0,0
11.0,approach,-0.0128,0.5,0.0716,0.0,10.0,0.02,0.0,0
11.01,approach,-0.0128,0.5,0.0714,0.0,10.0,0.02,0.0,0
11.02,approach,-0.0128,0.5,0.0712,0.0,10.0,0.02,0.0,0
11.03,approach,-0.0128,0.5,0.071,0.0,10.0,0.02,0.0,0
11.04,approach,-0.0128,0.5,0.0708,0.0,10.0,0.02,0.0,0
11.05,approach,-0.0128,0.5,0.0706,0.0,10.0,0.02,0.0,0
11.06,approach,-0.0128,0.5,0.0704,0.0,10.0,0.02,0.0,0
11.07,approach,-0.0128,0.5,0.0702,0.0,10.0,0.02,0.0,0
11.08,approach,-0.0128,0.5,0.07,0.0,10.0,0.02,0.0,0
11.09,approach,-0.0128,0.5,0.0698,0.0,10.0,0.02,0.0,0
11.1,approach,-0.0128,0.5,0.0696,0.0,10.0,0.02,0.0,0
11.11,approach,-0.0128,0.5,0.0694,0.0,10.0,0.02,0.0,0
11.12,approach,-0.0128,0.5,0.0692,0.0,10.0,0.02,0.0,0
11.13,approach,-0.0128,0.5,0.069,0.0,10.0,0.02,0.0,0
11.14,approach,-0.0128,0.5,0.0688,0.0,10.0,0.02,0.0,0
11.15,approach,-0.0128,0.5,0.0686,0.0,10.0,0.02,0.0,0
11.16,approach,-0.0128,0.5,0.0684,0.0,10.0,0.02,0.0,0
11.17,approach,-0.0128,0.5,0.0682,0.0,10.0,0.02,0.0,0
11.18,approach,-0.0128,0.5,0.068,0.0,10.0,0.02,0.0,0
11.19,approach,-0.0128,0.5,0.0678,0.0,10.0,0.02,0.0,0
11.2,approach,-0.0128,0.5,0.0676,0.0,10.0,0.02,0.0,0
11.21,approach,-0.0128,0.5,0.0674,0.0,10.0,0.02,0.0,0
11.22,approach,-0.0128,0.5,0.0672,0.0,10.0,0.02,0.0,0
11.23,approach,-0.0128,0.5,0.067,0.0,10.0,0.02,0.0,0
11.24,approach,-0.0128,0.5,0.0668,0.0,10.0,0.02,0.0,0
11.25,approach,-0.0128,0.5,0.0666,0.0,10.0,0.02,0.0,0
11.26,approach,-0.0128,0.5,0.0664,0.0,10.0,0.02,0.0,0
11.27,approach,-0.0128,0.5,0.0662,0.0,10.0,0.02,0.0,0
11.28,approach,-0.0128,0.5,0.066,0.0,10.0,0.02,0.0,0
11.29,approach,-0.0128,0.5,0.0658,0.0,10.0,0.02,0.0,0
11.3,approach,-0.0128,0.5,0.0656,0.0,10.0,0.02,0.0,0
11.31,approach,-0.0128,0.5,0.0654,0.0,10.0,0.02,0.0,0
11.32,approach,-0.0128,0.5,0.0652,0.0,10.0,0.02,0.0,0
11.33,approach,-0.0128,0.5,0.065,0.0,10.0,0.02,0.0,0
11.34,approach,-0.0128,0.5,0.0648,0.0,10.0,0.02,0.0,0
11.35,approach,-0.0128,0.5,0.0646,0.0,10.0,0.02,0.0,0
11.36,approach,-0.0128,0.5,0.0644,0.0,10.0,0.02,0.0,0
11.37,approach,-0.0128,0.5,0.0642,0.0,10.0,0.02,0.0,0
11.38,approach,-0.0128,0.5,0.064,0.0,10.0,0.02,0.0,0
11.39,approach,-0.0128,0.5,0.0638,0.0,10.0,0.02,0.0,0
11.4,approach,-0.0128,0.5,0.0636,0.0,10.0,0.02,0.0,0
11.41,approach,-0.0128,0.5,0.0634,0.0,10.0,0.02,0.0,0
11.42,approach,-0.0128,0.5,0.0632,0.0,10.0,0.02,0.0,0
11.43,approach,-0.0128,0.5,0.063,0.0,10.0,0.02,0.0,0
11.44,approach,-0.0128,0.5,0.0628,0.0,10.0,0.02,0.0,0
11.45,approach,-0.0128,0.5,0.0626,0.0,10.0,0.02,0.0,0
11.46,approach,-0.0128,0.5,0.0624,0.0,10.0,0.02,0.0,0
11.47,approach,-0.0128,0.5,0.0622,0.0,10.0,0.02,0.0,0
11.48,approach,-0.0128,0.5,0.062,0.0,10.0,0.02,0.0,0
11.49,approach,-0.0128,0.5,0.0618,0.0,10.0,0.02,0.0,0
11.5,approach,-0.0128,0.5,0.0616,0.0,10.0,0.02,0.0,0
11.51,approach,-0.0128,0.5,0.0614,0.0,10.0,0.02,0.0,0
11.52,approach,-0.0128,0.5,0.0612,0.0,10.0,0.02,0.0,0
11.53,approach,-0.0128,0.5,0.061,0.0,10.0,0.02,0.0,0
11.54,approach,-0.0128,0.5,0.0608,0.0,10.0,0.02,0.0,0
11.55,approach,-0.0128,0.5,0.0606,0.0,10.0,0.02,0.0,0
11.56,approach,-0.0128,0.5,0.0604,0.0,10.0,0.02,0.0,0
11.57,approach,-0.0128,0.5,0.0602,0.0,10.0,0.02,0.0,0
11.58,approach,-0.0128,0.5,0.06,0.0,10.0,0.02,0.0,0
11.59,approach,-0.0128,0.5,0.0598,0.0,10.0,0.02,0.0,0
11.6,approach,-0.0128,0.5,0.0596,0.0,10.0,0.02,0.0,0
11.61,approach,-0.0128,0.5,0.0594,0.0,10.0,0.02,0.0,0
11.62,approach,-0.0128,0.5,0.0592,0.0,10.0,0.02,0.0,0
11.63,approach,-0.0128,0.5,0.059,0.0,10.0,0.02,0.0,0
11.64,approach,-0.0128,0.5,0.0588,0.0,10.0,0.02,0.0,0
11.65,approach,-0.0128,0.5,0.0586,0.0,10.0,0.02,0.0,0
11.66,approach,-0.0128,0.5,0.0584,0.0,10.0,0.02,0.0,0
11.67,approach,-0.0128,0.5,0.0582,0.0,10.0,0.02,0.0,0
11.68,approach,-0.0128,0.5,0.058,0.0,10.0,0.02,0.0,0
11.69,approach,-0.0128,0.5,0.0578,0.0,10.0,0.02,0.0,0
11.7,approach,-0.0128,0.5,0.0576,0.0,10.0,0.02,0.0,0
11.71,approach,-0.0128,0.5,0.0574,0.0,10.0,0.02,0.0,0
11.72,approach,-0.0128,0.5,0.0572,0.0,10.0,0.02,0.0,0
11.73,approach,-0.0128,0.5,0.057,0.0,10.0,0.02,0.0,0
11.74,approach,-0.0128,0.5,0.0568,0.0,10.0,0.02,0.0,0
11.75,approach,-0.0128,0.5,0.0566,0.0,10.0,0.02,0.0,0
11.76,approach,-0.0128,0.5,0.0564,0.0,10.0,0.02,0.0,0
11.77,approach,-0.0128,0.5,0.0562,0.0,10.0,0.02,0.0,0
11.78,approach,-0.0128,0.5,0.056,0.0,10.0,0.02,0.0,0
11.79,approach,-0.0128,0.5,0.0558,0.0,10.0,0.02,0.0,0
11.8,approach,-0.0128,0.5,0.0556,0.0,10.0,0.02,0.0,0
11.81,approach,-0.0128,0.5,0.0554,0.0,10.0,0.02,0.0,0
11.82,approach,-0.0128,0.5,0.0552,0.0,10.0,0.02,0.0,0
11.83,approach,-0.0128,0.5,0.055,0.0,10.0,0.02,0.0,0
11.84,approach,-0.0128,0.5,0.0548,0.0,10.0,0.02,0.0,0
11.85,approach,-0.0128,0.5,0.0546,0.0,10.0,0.02,0.0,0
11.86,approach,-0.0128,0.5,0.0544,0.0,10.0,0.02,0.0,0
11.87,approach,-0.0128,0.5,0.0542,0.0,10.0,0.02,0.0,0
11.88,approach,-0.0128,0.5,0.054,0.0,10.0,0.02,0.0,0
11.89,approach,-0.0128,0.5,0.0538,0.0,10.0,0.02,0.0,0
11.9,approach,-0.0128,0.5,0.0536,0.0,10.0,0.02,0.0,0
11.91,approach,-0.0128,0.5,0.0534,0.0,10.0,0.02,0.0,0
11.92,approach,-0.0128,0.5,0.0532,0.0,10.0,0.02,0.0,0
11.93,approach,-0.0128,0.5,0.053,0.0,10.0,0.02,0.0,0
11.94,approach,-0.0128,0.5,0.0528,0.0,10.0,0.02,0.0,0
11.95,approach,-0.0128,0.5,0.0526,0.0,10.0,0.02,0.0,0
11.96,approach,-0.0128,0.5,0.0524,0.0,10.0,0.02,0.0,0
