t,mode,x,y,z,force_n,target_n,v_norm_cmd_mps,v_lat_mps,obstacle_active
6.97,force,-0.02317,0.35473,0.04496,10.032,10.0,0.0001,0.2,0
6.98,force,-0.02517,0.35473,0.04496,10.12,10.0,-0.0001,0.2,0
6.99,force,-0.02717,0.35473,0.04496,10.115,10.0,-0.0001,0.2,0
7.0,force,-0.02917,0.35473,0.04496,10.099,10.0,-0.0001,0.2,0
7.01,force,-0.03117,0.35473,0.04496,10.106,10.0,-0.0001,0.2,0
7.02,force,-0.03317,0.35473,0.04496,10.091,10.0,-0.0001,0.2,0
7.03,force,-0.03517,0.35473,0.04497,10.177,10.0,-0.0003,0.2,0
7.04,force,-0.03717,0.35473,0.04497,10.065,10.0,0.0,0.2,0
7.05,force,-0.03917,0.35473,0.04496,10.054,10.0,0.0,0.2,0
7.06,force,-0.04117,0.35473,0.04496,10.033,10.0,0.0001,0.2,0
7.07,force,-0.04317,0.35473,0.04496,10.02,10.0,0.0001,0.2,0
7.08,force,-0.04517,0.35473,0.04496,10.012,10.0,0.0001,0.2,0
7.09,force,-0.04717,0.35473,0.04496,10.032,10.0,0.0001,0.2,0
7.1,force,-0.04917,0.35473,0.04496,10.075,10.0,-0.0,0.2,0
7.11,force,-0.05117,0.35473,0.04496,10.095,10.0,-0.0001,0.2,0
7.12,force,-0.05317,0.35473,0.04496,10.079,10.0,-0.0,0.2,0
7.13,force,-0.05517,0.35473,0.04496,10.038,10.0,0.0001,0.2,0
7.14,force,-0.05717,0.35473,0.04496,10.122,10.0,-0.0001,0.2,0
7.15,force,-0.05917,0.35473,0.04496,10.111,10.0,-0.0001,0.2,0
7.16,force,-0.06117,0.35473,0.04496,10.064,10.0,-0.0,0.2,0
7.17,force,-0.06317,0.35473,0.04496,10.039,10.0,0.0001,0.2,0
7.18,force,-0.06517,0.35473,0.04496,10.1,10.0,-0.0001,0.2,0
7.19,force,-0.06717,0.35473,0.04496,10.081,10.0,-0.0,0.2,0
7.2,force,-0.06917,0.35473,0.04496,9.998,10.0,0.0002,0.2,0
7.21,force,-0.07117,0.35473,0.04496,10.07,10.0,-0.0,0.2,0
7.22,force,-0.07317,0.35473,0.04496,10.086,10.0,-0.0001,0.2,0
7.23,force,-0.07517,0.35473,0.04496,10.027,10.0,0.0001,0.2,0
7.24,force,-0.07717,0.35473,0.04496,10.083,10.0,-0.0001,0.2,0
7.25,force,-0.07917,0.35473,0.04496,10.0,10.0,0.0002,0.2,0
7.26,force,-0.08117,0.35473,0.04496,10.142,10.0,-0.0002,0.2,0
7.27,force,-0.08317,0.35473,0.04497,10.134,10.0,-0.0002,0.2,0
7.28,force,-0.08517,0.35473,0.04497,10.055,10.0,0.0,0.2,0
7.29,force,-0.08717,0.35473,0.04497,10.086,10.0,-0.0001,0.2,0
7.3,force,-0.08917,0.35473,0.04496,9.946,10.0,0.0003,0.2,0
7.31,force,-0.09117,0.35473,0.04496,10.015,10.0,0.0001,0.2,0
7.32,force,-0.09317,0.35473,0.04496,10.06,10.0,-0.0,0.2,0
7.33,force,-0.09517,0.35473,0.04496,10.021,10.0,0.0001,0.2,0
7.34,force,-0.09717,0.35473,0.04496,10.112,10.0,-0.0001,0.2,0
7.35,force,-0.09917,0.35473,0.04497,10.174,10.0,-0.0003,0.2,0
7.36,force,-0.10117,0.35473,0.04496,10.009,10.0,0.0001,0.2,0
7.37,force,-0.10317,0.35473,0.04496,10.029,10.0,0.0001,0.2,0
7.38,force,-0.10517,0.35473,0.04496,10.084,10.0,-0.0001,0.2,0
7.39,force,-0.10717,0.35473,0.04497,10.151,10.0,-0.0002,0.2,0
7.4,force,-0.10917,0.35473,0.04497,10.005,10.0,0.0001,0.2,0
7.41,force,-0.11117,0.35473,0.04497,10.081,10.0,-0.0001,0.2,0
7.42,force,-0.11317,0.35473,0.04497,10.159,10.0,-0.0003,0.2,0
7.43,force,-0.11517,0.35473,0.04497,9.98,10.0,0.0002,0.2,0
7.44,force,-0.11717,0.35473,0.04497,10.002,10.0,0.0001,0.2,0
7.45,force,-0.11917,0.35473,0.04497,10.048,10.0,0.0,0.2,0
7.46,force,-0.12117,0.35473,0.04497,10.043,10.0,0.0,0.2,0
7.47,force,-0.12317,0.35473,0.04497,10.111,10.0,-0.0001,0.2,0
7.48,force,-0.12517,0.35473,0.04497,10.079,10.0,-0.0001,0.2,0
7.49,force,-0.12717,0.35473,0.04497,9.977,10.0,0.0002,0.2,0
7.5,force,-0.12917,0.35473,0.04497,10.096,10.0,-0.0001,0.2,0
7.51,force,-0.13117,0.35473,0.04497,10.039,10.0,0.0,0.2,0
7.52,force,-0.13317,0.35473,0.04497,10.132,10.0,-0.0002,0.2,0
7.53,force,-0.13517,0.35473,0.04497,10.033,10.0,0.0001,0.2,0
7.54,force,-0.13717,0.35473,0.04497,10.034,10.0,0.0001,0.2,0
7.55,force,-0.13917,0.35473,0.04497,10.094,10.0,-0.0001,0.2,0
7.56,force,-0.14117,0.35473,0.04497,10.103,10.0,-0.0001,0.2,0
7.57,force,-0.14317,0.35473,0.04497,10.085,10.0,-0.0001,0.2,0
7.58,force,-0.14517,0.35473,0.04497,9.976,10.0,0.0002,0.2,0
7.59,force,-0.14717,0.35473,0.04497,10.091,10.0,-0.0001,0.2,0
7.6,force,-0.14917,0.35473,0.04497,10.011,10.0,0.0001,0.2,0
7.61,force,-0.15117,0.35473,0.04497,10.076,10.0,-0.0001,0.2,0
7.62,force,-0.15317,0.35473,0.04497,9.992,10.0,0.0001,0.2,0
7.63,force,-0.15517,0.35473,0.04497,10.089,10.0,-0.0001,0.2,0
7.64,force,-0.15717,0.35473,0.04497,10.024,10.0,0.0001,0.2,0
7.65,force,-0.15917,0.35473,0.04497,10.002,10.0,0.0001,0.2,0
7.66,force,-0.16117,0.35473,0.04497,10.104,10.0,-0.0001,0.2,0
7.67,force,-0.16317,0.35473,0.04497,10.078,10.0,-0.0001,0.2,0
7.68,force,-0.16517,0.35473,0.04497,10.034,10.0,0.0,0.2,0
7.69,force,-0.16717,0.35473,0.04497,10.138,10.0,-0.0002,0.2,0
7.7,force,-0.16917,0.35473,0.04497,10.039,10.0,0.0,0.2,0
7.71,force,-0.17117,0.35473,0.04497,10.063,10.0,-0.0,0.2,0
7.72,force,-0.17317,0.35473,0.04497,10.074,10.0,-0.0001,0.2,0
7.73,force,-0.17517,0.35473,0.04497,10.029,10.0,0.0001,0.2,0
7.74,force,-0.17717,0.35473,0.04497,10.084,10.0,-0.0001,0.2,0
7.75,force,-0.17917,0.35473,0.04497,10.032,10.0,0.0,0.2,0
7.76,force,-0.18117,0.35473,0.04497,10.039,10.0,0.0,0.2,0
7.77,force,-0.18317,0.35473,0.04497,10.128,10.0,-0.0002,0.2,0
7.78,force,-0.18517,0.35473,0.04497,10.004,10.0,0.0001,0.2,0
7.79,force,-0.18717,0.35473,0.04497,9.938,10.0,0.0003,0.2,0
7.8,force,-0.18917,0.35473,0.04497,10.145,10.0,-0.0002,0.2,0
7.81,force,-0.19117,0.35473,0.04497,10.187,10.0,-0.0003,0.2,0
7.82,force,-0.19317,0.35473,0.04497,10.032,10.0,0.0,0.2,0
7.83,force,-0.19517,0.35473,0.04497,9.956,10.0,0.0002,0.2,0
7.84,force,-0.19717,0.35473,0.04497,10.042,10.0,0.0,0.2,0
7.85,force,-0.19917,0.35473,0.04497,10.044,10.0,0.0,0.2,0
7.86,force,-0.20117,0.35473,0.04497,10.048,10.0,-0.0,0.2,0
7.87,force,-0.20317,0.35473,0.04497,10.002,10.0,0.0001,0.2,0
7.88,force,-0.20517,0.35473,0.04497,10.089,10.0,-0.0001,0.2,0
7.89,force,-0.20717,0.35473,0.04497,10.084,10.0,-0.0001,0.2,0
7.9,force,-0.20917,0.35473,0.04497,9.981,10.0,0.0002,0.2,0
7.91,force,-0.21117,0.35473,0.04497,10.094,10.0,-0.0001,0.2,0
7.92,force,-0.21317,0.35473,0.04497,10.16,10.0,-0.0003,0.2,0
7.93,force,-0.21517,0.35473,0.04497,10.06,10.0,-0.0,0.2,0
7.94,force,-0.21717,0.35473,0.04497,10.034,10.0,0.0,0.2,0
7.95,force,-0.21917,0.35473,0.04497,10.044,10.0,0.0,0.2,0
7.96,force,-0.22117,0.35473,0.04498,10.082,10.0,-0.0001,0.2,0
7.97,force,-0.22317,0.35473,0.04497,9.963,10.0,0.0002,0.2,0
7.98,force,-0.22517,0.35473,0.04497,10.061,10.0,-0.0,0.2,0
7.99,force,-0.22717,0.35473,0.04497,10.033,10.0,0.0,0.2,0
8.0,force,-0.22917,0.35473,0.04498,10.145,10.0,-0.0003,0.2,0
8.01,force,-0.23117,0.35473,0.04498,10.039,10.0,0.0,0.2,0
8.02,force,-0.23317,0.35473,0.04498,10.131,10.0,-0.0002,0.2,0
8.03,force,-0.23517,0.35473,0.04498,9.988,10.0,0.0001,0.2,0
8.04,force,-0.23717,0.35473,0.04498,10.076,10.0,-0.0001,0.2,0
8.05,force,-0.23917,0.35473,0.04498,10.061,10.0,-0.0,0.2,0
8.06,force,-0.24117,0.35473,0.04498,10.0,10.0,0.0001,0.2,0
8.07,force,-0.24317,0.35473,0.04498,10.055,10.0,-0.0,0.2,0
8.08,force,-0.24517,0.35473,0.04498,10.106,10.0,-0.0002,0.2,0
8.09,force,-0.24717,0.35473,0.04498,10.026,10.0,0.0,0.2,0
8.1,force,-0.24917,0.35473,0.04498,9.958,10.0,0.0002,0.2,0
8.11,force,-0.25117,0.35473,0.04498,10.046,10.0,-0.0,0.2,0
8.12,force,-0.25317,0.35473,0.04498,10.002,10.0,0.0001,0.2,0
8.13,force,-0.25517,0.35473,0.04498,10.032,10.0,0.0,0.2,0
8.14,force,-0.25717,0.35473,0.04498,10.045,10.0,-0.0,0.2,0
8.15,force,-0.25917,0.35473,0.04497,9.964,10.0,0.0002,0.2,0
8.16,force,-0.26117,0.35473,0.04497,9.972,10.0,0.0002,0.2,0
8.17,force,-0.26317,0.35473,0.04497,10.081,10.0,-0.0001,0.2,0
8.18,force,-0.26517,0.35473,0.04497,10.028,10.0,0.0,0.2,0
8.19,force,-0.26717,0.35473,0.04497,9.927,10.0,0.0003,0.2,0
8.2,force,-0.26917,0.35473,0.04497,10.1,10.0,-0.0001,0.2,0
8.21,force,-0.27117,0.35473,0.04497,10.071,10.0,-0.0001,0.2,0
8.22,force,-0.27317,0.35473,0.04497,10.021,10.0,0.0,0.2,0
8.23,force,-0.27517,0.35473,0.04497,9.991,10.0,0.0001,0.2,0
8.24,force,-0.27717,0.35473,0.04497,10.102,10.0,-0.0002,0.2,0
8.25,force,-0.27917,0.35473,0.04497,10.074,10.0,-0.0001,0.2,0
8.26,force,-0.28117,0.35473,0.04498,10.174,10.0,-0.0003,0.2,0
8.27,force,-0.28317,0.35473,0.04498,10.069,10.0,-0.0001,0.2,0
8.28,force,-0.28517,0.35473,0.04498,10.066,10.0,-0.0001,0.2,0
8.29,force,-0.28717,0.35473,0.04498,10.037,10.0,0.0,0.2,0
8.3,force,-0.28917,0.35473,0.04498,10.086,10.0,-0.0001,0.2,0
8.31,force,-0.29117,0.35473,0.04498,10.074,10.0,-0.0001,0.2,0
8.32,force,-0.29317,0.35473,0.04498,10.104,10.0,-0.0002,0.2,0
8.33,force,-0.29517,0.35473,0.04498,10.012,10.0,0.0001,0.2,0
8.34,force,-0.29717,0.35473,0.04498,10.017,10.0,0.0,0.2,0
8.35,force,-0.29917,0.35473,0.04498,10.016,10.0,0.0001,0.2,0
8.36,force,-0.30117,0.35473,0.04498,10.081,10.0,-0.0001,0.2,0
8.37,force,-0.30317,0.35473,0.04498,10.114,10.0,-0.0002,0.2,0
8.38,force,-0.30517,0.35473,0.04498,10.012,10.0,0.0001,0.2,0
8.39,force,-0.30717,0.35473,0.04498,10.015,10.0,0.0001,0.2,0
8.4,force,-0.30917,0.35473,0.04498,10.053,10.0,-0.0,0.2,0
8.41,force,-0.31117,0.35473,0.04498,10.024,10.0,0.0,0.2,0
8.42,force,-0.31317,0.35473,0.04498,10.085,10.0,-0.0001,0.2,0
8.43,force,-0.31517,0.35473,0.04498,9.922,10.0,0.0003,0.2,0
8.44,force,-0.31717,0.35473,0.04498,9.999,10.0,0.0001,0.2,0
8.45,force,-0.31917,0.35473,0.04498,10.003,10.0,0.0001,0.2,0
8.46,force,-0.32117,0.35473,0.04498,9.928,10.0,0.0003,0.2,0
8.47,force,-0.32317,0.35473,0.04497,10.001,10.0,0.0001,0.2,0
8.48,force,-0.32517,0.35473,0.04497,10.005,10.0,0.0001,0.2,0
8.49,force,-0.32717,0.35473,0.04497,10.043,10.0,-0.0,0.2,0
8.5,force,-0.32917,0.35473,0.04498,10.108,10.0,-0.0002,0.2,0
8.51,force,-0.33117,0.35473,0.04498,10.036,10.0,-0.0,0.2,0
8.52,force,-0.33317,0.35473,0.04497,9.997,10.0,0.0001,0.2,0
8.53,force,-0.33517,0.35473,0.04498,10.048,10.0,-0.0,0.2,0
8.54,force,-0.33717,0.35473,0.04498,10.102,10.0,-0.0002,0.2,0
8.55,force,-0.33917,0.35473,0.04498,9.998,10.0,0.0001,0.2,0
8.56,force,-0.34117,0.35473,0.04497,10.003,10.0,0.0001,0.2,0
8.57,force,-0.34317,0.35473,0.04498,10.078,10.0,-0.0001,0.2,0
8.58,force,-0.34517,0.35473,0.04498,10.037,10.0,-0.0,0.2,0
8.59,force,-0.34717,0.35473,0.04498,10.08,10.0,-0.0001,0.2,0
8.6,force,-0.34917,0.35473,0.04498,10.045,10.0,-0.0,0.2,0
8.61,force,-0.35117,0.35473,0.04498,10.08,10.0,-0.0001,0.2,0
8.62,force,-0.35317,0.35473,0.04498,9.991,10.0,0.0001,0.2,0
8.63,force,-0.35517,0.35473,0.04498,10.044,10.0,-0.0,0.2,0
8.64,force,-0.35717,0.35473,0.04498,10.034,10.0,-0.0,0.2,0
8.65,force,-0.35917,0.35473,0.04498,9.983,10.0,0.0001,0.2,0
8.66,force,-0.36117,0.35473,0.04498,9.969,10.0,0.0002,0.2,0
8.67,force,-0.36202,0.35292,0.04498,10.084,10.0,-0.0001,0.2,0
8.68,force,-0.36287,0.35111,0.04498,10.03,10.0,0.0,0.2,0
8.69,force,-0.36372,0.3493,0.04498,9.996,10.0,0.0001,0.2,0
8.7,force,-0.36457,0.34749,0.04498,10.045,10.0,-0.0,0.2,0
8.71,force,-0.36543,0.34568,0.04498,10.105,10.0,-0.0002,0.2,0
8.72,force,-0.36628,0.34387,0.04497,9.931,10.0,0.0003,0.2,0
8.73,force,-0.36713,0.34206,0.04497,9.975,10.0,0.0001,0.2,0
8.74,force,-0.36798,0.34025,0.04497,10.007,10.0,0.0001,0.2,0
8.75,force,-0.36883,0.33844,0.04498,10.128,10.0,-0.0002,0.2,0
8.76,force,-0.36968,0.33663,0.04498,10.064,10.0,-0.0001,0.2,0
8.77,force,-0.37054,0.33482,0.04498,10.087,10.0,-0.0001,0.2,0
8.78,force,-0.37139,0.33301,0.04498,9.988,10.0,0.0001,0.2,0
8.79,force,-0.37224,0.3312,0.04498,9.992,10.0,0.0001,0.2,0
8.8,force,-0.37309,0.32939,0.04498,10.072,10.0,-0.0001,0.2,0
8.81,force,-0.37394,0.32759,0.04498,10.05,10.0,-0.0,0.2,0
8.82,force,-0.37479,0.32578,0.04498,10.074,10.0,-0.0001,0.2,0
8.83,force,-0.37565,0.32397,0.04498,10.035,10.0,-0.0,0.2,0
8.84,force,-0.3765,0.32216,0.04498,10.058,10.0,-0.0001,0.2,0
8.85,force,-0.37735,0.32035,0.04498,10.051,10.0,-0.0001,0.2,0
8.86,force,-0.3782,0.31854,0.04498,10.081,10.0,-0.0001,0.2,0
8.87,force,-0.37905,0.31673,0.04498,10.08,10.0,-0.0001,0.2,0
8.88,force,-0.3799,0.31492,0.04498,9.956,10.0,0.0002,0.2,0
8.89,force,-0.38076,0.31311,0.04498,9.928,10.0,0.0003,0.2,0
8.9,force,-0.38161,0.3113,0.04498,10.096,10.0,-0.0002,0.2,0
8.91,force,-0.38246,0.30949,0.04498,10.102,10.0,-0.0002,0.2,0
8.92,force,-0.38331,0.30768,0.04498,9.988,10.0,0.0001,0.2,0
8.93,force,-0.38416,0.30587,0.04498,9.948,10.0,0.0002,0.2,0
8.94,force,-0.38501,0.30406,0.04498,10.05,10.0,-0.0001,0.2,0
8.95,force,-0.38586,0.30225,0.04498,10.09,10.0,-0.0002,0.2,0
8.96,force,-0.38672,0.30044,0.04498,10.131,10.0,-0.0003,0.2,0
8.97,force,-0.38757,0.29863,0.04498,10.062,10.0,-0.0001,0.2,0
8.98,force,-0.38842,0.29682,0.04498,10.016,10.0,0.0,0.2,0
8.99,force,-0.38927,0.29501,0.04498,9.99,10.0,0.0001,0.2,0
9.0,force,-0.39012,0.2932,0.04498,10.037,10.0,-0.0,0.2,0
9.01,force,-0.39097,0.29139,0.04498,10.021,10.0,0.0,0.2,0
9.02,force,-0.39183,0.28958,0.04498,9.986,10.0,0.0001,0.2,0
9.03,force,-0.39268,0.28777,0.04498,10.141,10.0,-0.0003,0.2,0
9.04,force,-0.39353,0.28596,0.04499,10.122,10.0,-0.0002,0.2,0
9.05,force,-0.39438,0.28415,0.04499,10.085,10.0,-0.0001,0.2,0
9.06,force,-0.39523,0.28234,0.04499,9.979,10.0,0.0001,0.2,0
9.07,force,-0.39608,0.28053,0.04499,10.071,10.0,-0.0001,0.2,0
9.08,force,-0.39694,0.27872,0.04499,10.058,10.0,-0.0001,0.2,0
9.09,force,-0.39779,0.27692,0.04499,10.046,10.0,-0.0,0.2,0
9.1,force,-0.39864,0.27511,0.04499,10.086,10.0,-0.0001,0.2,0
9.11,force,-0.39949,0.2733,0.04499,10.052,10.0,-0.0001,0.2,0
9.12,force,-0.40034,0.27149,0.04499,10.056,10.0,-0.0001,0.2,0
9.13,force,-0.40119,0.26968,0.04499,10.049,10.0,-0.0001,0.2,0
9.14,force,-0.39919,0.26968,0.04499,10.033,10.0,-0.0,0.2,0
9.15,force,-0.39719,0.26968,0.04499,9.926,10.0,0.0002,0.2,0
9.16,force,-0.39519,0.26968,0.04499,10.025,10.0,0.0,0.2,0
9.17,force,-0.39319,0.26968,0.04499,9.993,10.0,0.0001,0.2,0
9.18,force,-0.39119,0.26968,0.04499,9.958,10.0,0.0002,0.2,0
9.19,force,-0.38919,0.26968,0.04499,10.11,10.0,-0.0002,0.2,0
9.2,force,-0.38719,0.26968,0.04499,10.108,10.0,-0.0002,0.2,0
9.21,force,-0.38519,0.26968,0.04499,10.085,10.0,-0.0002,0.2,0
9.22,force,-0.38319,0.26968,0.04499,10.027,10.0,-0.0,0.2,0
9.23,force,-0.38119,0.26968,0.04499,10.082,10.0,-0.0001,0.2,0
9.24,force,-0.37919,0.26968,0.04499,10.012,10.0,0.0,0.2,0
9.25,force,-0.37719,0.26968,0.04499,10.022,10.0,0.0,0.2,0
9.26,force,-0.37519,0.26968,0.04499,9.957,10.0,0.0002,0.2,0
9.27,force,-0.37319,0.26968,0.04499,10.035,10.0,-0.0,0.2,0
9.28,force,-0.37119,0.26968,0.04499,10.018,10.0,0.0,0.2,0
9.29,force,-0.36919,0.26968,0.04499,9.95,10.0,0.0002,0.2,0
9.3,force,-0.36719,0.26968,0.04499,10.016,10.0,0.0,0.2,0
9.31,force,-0.36519,0.26968,0.04499,10.015,10.0,0.0,0.2,0
9.32,force,-0.36319,0.26968,0.04499,10.109,10.0,-0.0002,0.2,0
9.33,force,-0.36119,0.26968,0.04499,10.06,10.0,-0.0001,0.2,0
9.34,force,-0.35919,0.26968,0.04499,10.014,10.0,0.0,0.2,0
9.35,force,-0.35719,0.26968,0.04499,10.026,10.0,-0.0,0.2,0
9.36,force,-0.35519,0.26968,0.04499,10.016,10.0,0.0,0.2,0
9.37,force,-0.35319,0.26968,0.04499,10.004,10.0,0.0,0.2,0
9.38,force,-0.35119,0.26968,0.04499,9.961,10.0,0.0002,0.2,0
9.39,force,-0.34919,0.26968,0.04499,10.011,10.0,0.0,0.2,0
9.4,force,-0.34719,0.26968,0.04499,9.981,10.0,0.0001,0.2,0
9.41,force,-0.34519,0.26968,0.04499,9.958,10.0,0.0002,0.2,0
9.42,force,-0.34319,0.26968,0.04499,10.05,10.0,-0.0001,0.2,0
9.43,force,-0.34119,0.26968,0.04499,10.042,10.0,-0.0,0.2,0
9.44,force,-0.33919,0.26968,0.04499,9.932,10.0,0.0002,0.2,0
9.45,force,-0.33719,0.26968,0.04499,10.02,10.0,0.0,0.2,0
9.46,force,-0.33519,0.26968,0.04499,10.076,10.0,-0.0001,0.2,0
9.47,force,-0.33319,0.26968,0.04499,10.077,10.0,-0.0001,0.2,0
9.48,force,-0.33119,0.26968,0.04499,10.072,10.0,-0.0001,0.2,0
9.49,force,-0.32919,0.26968,0.04499,10.02,10.0,0.0,0.2,0
9.5,force,-0.32719,0.26968,0.04499,9.976,10.0,0.0001,0.2,0
9.51,force,-0.32519,0.26968,0.04499,9.967,10.0,0.0001,0.2,0
9.52,force,-0.32319,0.26968,0.04499,10.041,10.0,-0.0,0.2,0
9.53,force,-0.32119,0.26968,0.04499,10.042,10.0,-0.0,0.2,0
9.54,force,-0.31919,0.26968,0.04499,10.086,10.0,-0.0002,0.2,0
9.55,force,-0.31719,0.26968,0.04499,10.074,10.0,-0.0001,0.2,0
9.56,force,-0.31519,0.26968,0.04499,10.009,10.0,0.0,0.2,0
9.57,force,-0.31319,0.26968,0.04499,9.954,10.0,0.0002,0.2,0
9.58,force,-0.31119,0.26968,0.04499,10.004,10.0,0.0,0.2,0
9.59,force,-0.30919,0.26968,0.04499,10.032,10.0,-0.0,0.2,0
9.6,force,-0.30719,0.26968,0.04499,10.01,10.0,0.0,0.2,0
9.61,force,-0.30519,0.26968,0.04499,9.992,10.0,0.0001,0.2,0
9.62,force,-0.30319,0.26968,0.04499,10.035,10.0,-0.0,0.2,0
9.63,force,-0.30119,0.26968,0.04499,9.996,10.0,0.0001,0.2,0
9.64,force,-0.29919,0.26968,0.04499,9.991,10.0,0.0001,0.2,0
9.65,force,-0.29719,0.26968,0.04499,10.04,10.0,-0.0,0.2,0
9.66,force,-0.29519,0.26968,0.04499,10.003,10.0,0.0,0.2,0
9.67,force,-0.29319,0.26968,0.04499,10.036,10.0,-0.0,0.2,0
9.68,force,-0.29119,0.26968,0.04499,10.037,10.0,-0.0,0.2,0
9.69,force,-0.28919,0.26968,0.04499,9.966,10.0,0.0001,0.2,0
9.7,force,-0.28719,0.26968,0.04499,10.001,10.0,0.0,0.2,0
9.71,force,-0.28519,0.26968,0.04499,10.098,10.0,-0.0002,0.2,0
9.72,force,-0.28319,0.26968,0.04499,9.964,10.0,0.0001,0.2,0
9.73,force,-0.28119,0.26968,0.04498,9.92,10.0,0.0003,0.2,0
9.74,force,-0.27919,0.26968,0.04498,9.937,10.0,0.0002,0.2,0
9.75,force,-0.27719,0.26968,0.04498,10.036,10.0,-0.0,0.2,0
9.76,force,-0.27519,0.26968,0.04498,10.035,10.0,-0.0,0.2,0
9.77,force,-0.27319,0.26968,0.04498,10.027,10.0,-0.0,0.2,0
9.78,force,-0.27119,0.26968,0.04499,10.094,10.0,-0.0002,0.2,0
9.79,force,-0.26919,0.26968,0.04498,9.896,10.0,0.0003,0.2,0
9.8,force,-0.26719,0.26968,0.04498,10.055,10.0,-0.0001,0.2,0
9.81,force,-0.26519,0.26968,0.04499,10.112,10.0,-0.0002,0.2,0
9.82,force,-0.26319,0.26968,0.04498,9.973,10.0,0.0001,0.2,0
9.83,force,-0.26119,0.26968,0.04498,10.013,10.0,0.0,0.2,0
9.84,force,-0.25919,0.26968,0.04498,9.994,10.0,0.0001,0.2,0
9.85,force,-0.25719,0.26968,0.04498,9.988,10.0,0.0001,0.2,0
9.86,force,-0.25519,0.26968,0.04498,10.018,10.0,0.0,0.2,0
9.87,force,-0.25319,0.26968,0.04498,10.106,10.0,-0.0002,0.2,0
9.88,force,-0.25119,0.26968,0.04499,10.122,10.0,-0.0003,0.2,0
9.89,force,-0.24919,0.26968,0.04499,10.009,10.0,0.0,0.2,0
9.9,force,-0.24719,0.26968,0.04499,10.121,10.0,-0.0003,0.2,0
9.91,force,-0.24519,0.26968,0.04499,10.023,10.0,-0.0,0.2,0
9.92,force,-0.24319,0.26968,0.04499,10.108,10.0,-0.0002,0.2,0
9.93,force,-0.24119,0.26968,0.04499,10.011,10.0,0.0,0.2,0
9.94,force,-0.23919,0.26968,0.04499,10.023,10.0,-0.0,0.2,0
9.95,force,-0.23719,0.26968,0.04499,10.035,10.0,-0.0,0.2,0
9.96,force,-0.23519,0.26968,0.045,10.174,10.0,-0.0004,0.2,0
9.97,force,-0.23319,0.26968,0.045,10.05,10.0,-0.0001,0.2,0
9.98,force,-0.23119,0.26968,0.045,9.971,10.0,0.0001,0.2,0
9.99,force,-0.22919,0.26968,0.045,10.057,10.0,-0.0001,0.2,0
10.0,force,-0.22719,0.26968,0.045,9.988,10.0,0.0001,0.2,0
10.01,force,-0.22519,0.26968,0.045,9.983,10.0,0.0001,0.2,0
10.02,force,-0.22319,0.26968,0.045,10.055,10.0,-0.0001,0.2,0
10.03,force,-0.22119,0.26968,0.045,10.009,10.0,0.0,0.2,0
10.04,force,-0.21919,0.26968,0.045,10.022,10.0,-0.0,0.2,0
10.05,force,-0.21719,0.26968,0.045,10.008,10.0,0.0,0.2,0
10.06,force,-0.21519,0.26968,0.045,10.025,10.0,-0.0,0.2,0
10.07,force,-0.21319,0.26968,0.045,10.029,10.0,-0.0,0.2,0
10.08,force,-0.21119,0.26968,0.04499,9.91,10.0,0.0003,0.2,0
10.09,force,-0.20919,0.26968,0.04499,10.046,10.0,-0.0001,0.2,0
10.1,force,-0.20719,0.26968,0.04499,9.962,10.0,0.0001,0.2,0
10.11,force,-0.20519,0.26968,0.04499,9.942,10.0,0.0002,0.2,0
10.12,force,-0.20319,0.26968,0.04499,10.015,10.0,0.0,0.2,0
10.13,force,-0.20119,0.26968,0.04499,10.022,10.0,-0.0,0.2,0
10.14,force,-0.19919,0.26968,0.04499,9.983,10.0,0.0001,0.2,0
10.15,force,-0.19719,0.26968,0.04499,10.061,10.0,-0.0001,0.2,0
10.16,force,-0.19519,0.26968,0.04499,9.95,10.0,0.0002,0.2,0
10.17,force,-0.19319,0.26968,0.04499,10.0,10.0,0.0,0.2,0
10.18,force,-0.19119,0.26968,0.04499,9.992,10.0,0.0001,0.2,0
10.19,force,-0.18919,0.26968,0.04499,10.02,10.0,-0.0,0.2,0
10.2,force,-0.18719,0.26968,0.04499,10.036,10.0,-0.0,0.2,0
10.21,force,-0.18519,0.26968,0.04499,9.971,10.0,0.0001,0.2,0
10.22,force,-0.18319,0.26968,0.04499,10.06,10.0,-0.0001,0.2,0
10.23,force,-0.18119,0.26968,0.04499,10.025,10.0,-0.0,0.2,0
10.24,force,-0.17919,0.26968,0.04499,9.926,10.0,0.0002,0.2,0
10.25,force,-0.17719,0.26968,0.04498,9.928,10.0,0.0002,0.2,0
10.26,force,-0.17519,0.26968,0.04499,10.029,10.0,-0.0,0.2,0
10.27,force,-0.17319,0.26968,0.04499,10.018,10.0,-0.0,0.2,0
10.28,force,-0.17119,0.26968,0.04499,10.024,10.0,-0.0,0.2,0
10.29,force,-0.16919,0.26968,0.04499,10.028,10.0,-0.0,0.2,0
10.3,force,-0.16719,0.26968,0.04499,10.04,10.0,-0.0001,0.2,0
10.31,force,-0.16519,0.26968,0.04499,10.075,10.0,-0.0001,0.2,0
10.32,force,-0.16319,0.26968,0.04499,9.969,10.0,0.0001,0.2,0
10.33,force,-0.16119,0.26968,0.04499,9.968,10.0,0.0001,0.2,0
10.34,force,-0.15919,0.26968,0.04498,9.974,10.0,0.0001,0.2,0
