t,mode,x,y,z,force_n,target_n,v_norm_cmd_mps,v_lat_mps,obstacle_active
13.79,force,-0.07034,0.55401,0.17041,6.038,6.0,-0.0001,0.15,0
13.8,force,-0.07114,0.55401,0.17168,6.037,6.0,-0.0001,0.15,0
13.81,force,-0.07193,0.55401,0.17295,5.98,6.0,0.0001,0.15,0
13.82,force,-0.07273,0.55401,0.17422,5.952,6.0,0.0001,0.15,0
13.83,force,-0.07353,0.55401,0.17549,5.951,6.0,0.0001,0.15,0
13.84,force,-0.07459,0.55401,0.17655,6.017,6.0,-0.0,0.15,0
13.85,force,-0.07565,0.55401,0.17761,6.028,6.0,-0.0001,0.15,0
13.86,force,-0.07671,0.55401,0.17867,5.971,6.0,0.0001,0.15,0
13.87,force,-0.07777,0.55401,0.17973,6.013,6.0,-0.0,0.15,0
13.88,force,-0.07883,0.55401,0.18079,6.04,6.0,-0.0001,0.15,0
13.89,force,-0.07989,0.55401,0.18185,6.041,6.0,-0.0001,0.15,0
13.9,force,-0.08095,0.554,0.18291,6.086,6.0,-0.0002,0.15,0
13.91,force,-0.08202,0.554,0.18397,6.07,6.0,-0.0002,0.15,0
13.92,force,-0.08308,0.554,0.18503,5.953,6.0,0.0001,0.15,0
13.93,force,-0.08414,0.554,0.1861,6.089,6.0,-0.0002,0.15,0
13.94,force,-0.0852,0.554,0.18716,5.975,6.0,0.0001,0.15,0
13.95,force,-0.08626,0.554,0.18822,6.055,6.0,-0.0001,0.15,0
13.96,force,-0.08732,0.554,0.18928,6.004,6.0,-0.0,0.15,0
13.97,force,-0.08838,0.554,0.19034,5.98,6.0,0.0001,0.15,0
13.98,force,-0.08944,0.554,0.1914,5.911,6.0,0.0002,0.15,0
13.99,force,-0.09071,0.554,0.1922,5.996,6.0,0.0,0.15,0
14.0,force,-0.09198,0.55401,0.193,5.927,6.0,0.0002,0.15,0
14.01,force,-0.09325,0.554,0.19379,6.056,6.0,-0.0001,0.15,0
14.02,force,-0.09452,0.554,0.19459,6.082,6.0,-0.0002,0.15,0
14.03,force,-0.09579,0.554,0.19539,5.963,6.0,0.0001,0.15,0
14.04,force,-0.09706,0.554,0.19619,6.019,6.0,-0.0,0.15,0
14.05,force,-0.09833,0.554,0.19699,5.967,6.0,0.0001,0.15,0
14.06,force,-0.0996,0.554,0.19779,5.974,6.0,0.0001,0.15,0
14.07,force,-0.10087,0.554,0.19858,6.045,6.0,-0.0001,0.15,0
14.08,force,-0.10214,0.554,0.19938,6.003,6.0,-0.0,0.15,0
14.09,force,-0.10341,0.554,0.20018,6.091,6.0,-0.0002,0.15,0
14.1,force,-0.10468,0.554,0.20098,5.977,6.0,0.0001,0.15,0
14.11,force,-0.10595,0.554,0.20178,6.052,6.0,-0.0001,0.15,0
14.12,force,-0.10722,0.554,0.20258,6.005,6.0,-0.0,0.15,0
14.13,force,-0.10849,0.554,0.20337,6.04,6.0,-0.0001,0.15,0
14.14,force,-0.1099,0.554,0.20387,5.976,6.0,0.0001,0.15,0
14.15,force,-0.11132,0.554,0.20436,5.997,6.0,0.0,0.15,0
14.16,force,-0.11274,0.554,0.20486,5.994,6.0,0.0,0.15,0
14.17,force,-0.11415,0.554,0.20535,5.958,6.0,0.0001,0.15,0
14.18,force,-0.11557,0.554,0.20585,6.035,6.0,-0.0001,0.15,0
14.19,force,-0.11698,0.554,0.20634,6.033,6.0,-0.0001,0.15,0
14.2,force,-0.1184,0.554,0.20684,6.029,6.0,-0.0001,0.15,0
14.21,force,-0.11982,0.554,0.20733,6.075,6.0,-0.0002,0.15,0
14.22,force,-0.12123,0.554,0.20783,6.068,6.0,-0.0002,0.15,0
14.23,force,-0.12265,0.554,0.20832,5.974,6.0,0.0001,0.15,0
14.24,force,-0.12406,0.554,0.20882,6.012,6.0,-0.0,0.15,0
14.25,force,-0.12548,0.554,0.20931,5.962,6.0,0.0001,0.15,0
14.26,force,-0.1269,0.554,0.20981,5.996,6.0,0.0,0.15,0
14.27,force,-0.12831,0.554,0.2103,5.965,6.0,0.0001,0.15,0
14.28,force,-0.12973,0.554,0.2108,6.077,6.0,-0.0002,0.15,0
14.29,force,-0.13122,0.554,0.21097,6.012,6.0,-0.0,0.15,0
14.3,force,-0.13271,0.554,0.21114,5.982,6.0,0.0,0.15,0
14.31,force,-0.1342,0.55399,0.2113,6.053,6.0,-0.0001,0.15,0
14.32,force,-0.13569,0.554,0.21147,5.883,6.0,0.0003,0.15,0
14.33,force,-0.13718,0.554,0.21164,5.895,6.0,0.0003,0.15,0
14.34,force,-0.13867,0.554,0.21181,6.04,6.0,-0.0001,0.15,0
14.35,force,-0.14016,0.554,0.21198,6.002,6.0,-0.0,0.15,0
14.36,force,-0.14165,0.554,0.21214,6.011,6.0,-0.0,0.15,0
14.37,force,-0.14314,0.554,0.21231,5.932,6.0,0.0002,0.15,0
14.38,force,-0.14463,0.554,0.21248,6.0,6.0,0.0,0.15,0
14.39,force,-0.14612,0.554,0.21265,6.101,6.0,-0.0003,0.15,0
14.4,force,-0.14761,0.554,0.21282,6.038,6.0,-0.0001,0.15,0
14.41,force,-0.14911,0.554,0.21298,6.004,6.0,-0.0,0.15,0
14.42,force,-0.1506,0.554,0.21315,5.974,6.0,0.0001,0.15,0
14.43,force,-0.15209,0.554,0.21332,5.977,6.0,0.0001,0.15,0
14.44,force,-0.15358,0.554,0.21315,5.891,6.0,0.0003,0.15,0
14.45,force,-0.15507,0.554,0.21298,6.015,6.0,-0.0,0.15,0
14.46,force,-0.15656,0.554,0.21282,6.044,6.0,-0.0001,0.15,0
14.47,force,-0.15805,0.554,0.21265,5.921,6.0,0.0002,0.15,0
14.48,force,-0.15954,0.554,0.21248,5.97,6.0,0.0001,0.15,0
14.49,force,-0.16103,0.554,0.21231,5.946,6.0,0.0001,0.15,0
14.5,force,-0.16252,0.55401,0.21214,5.958,6.0,0.0001,0.15,0
14.51,force,-0.16401,0.554,0.21198,6.01,6.0,-0.0,0.15,0
14.52,force,-0.1655,0.55401,0.21181,5.903,6.0,0.0002,0.15,0
14.53,force,-0.16699,0.55401,0.21164,6.042,6.0,-0.0001,0.15,0
14.54,force,-0.16848,0.55401,0.21147,6.047,6.0,-0.0001,0.15,0
14.55,force,-0.16997,0.55401,0.2113,5.995,6.0,0.0,0.15,0
14.56,force,-0.17146,0.55401,0.21114,5.884,6.0,0.0003,0.15,0
14.57,force,-0.17295,0.55401,0.21097,5.963,6.0,0.0001,0.15,0
14.58,force,-0.17444,0.55401,0.2108,6.076,6.0,-0.0002,0.15,0
14.59,force,-0.17586,0.55401,0.2103,5.872,6.0,0.0003,0.15,0
14.6,force,-0.17728,0.55401,0.20981,5.999,6.0,0.0,0.15,0
14.61,force,-0.17869,0.55401,0.20931,5.957,6.0,0.0001,0.15,0
14.62,force,-0.18011,0.55401,0.20882,6.058,6.0,-0.0001,0.15,0
14.63,force,-0.18152,0.55401,0.20832,5.982,6.0,0.0001,0.15,0
14.64,force,-0.18294,0.55401,0.20783,6.037,6.0,-0.0001,0.15,0
14.65,force,-0.18436,0.55401,0.20733,6.044,6.0,-0.0001,0.15,0
14.66,force,-0.18577,0.55401,0.20684,6.106,6.0,-0.0003,0.15,0
14.67,force,-0.18719,0.55401,0.20634,6.0,6.0,0.0,0.15,0
14.68,force,-0.1886,0.55401,0.20585,6.029,6.0,-0.0001,0.15,0
14.69,force,-0.19002,0.55401,0.20535,5.935,6.0,0.0002,0.15,0
14.7,force,-0.19144,0.55401,0.20486,6.071,6.0,-0.0002,0.15,0
14.71,force,-0.19285,0.55401,0.20436,5.971,6.0,0.0001,0.15,0
14.72,force,-0.19427,0.55401,0.20387,5.982,6.0,0.0001,0.15,0
14.73,force,-0.19568,0.55401,0.20337,6.01,6.0,-0.0,0.15,0
14.74,force,-0.19695,0.55401,0.20258,5.933,6.0,0.0002,0.15,0
14.75,force,-0.19822,0.55401,0.20178,6.025,6.0,-0.0001,0.15,0
14.76,force,-0.19949,0.55401,0.20098,6.061,6.0,-0.0001,0.15,0
14.77,force,-0.20076,0.55401,0.20018,6.025,6.0,-0.0001,0.15,0
14.78,force,-0.20203,0.55401,0.19938,5.93,6.0,0.0002,0.15,0
14.79,force,-0.2033,0.55401,0.19858,6.006,6.0,-0.0,0.15,0
14.8,force,-0.20457,0.55401,0.19779,6.049,6.0,-0.0001,0.15,0
14.81,force,-0.20584,0.55401,0.19699,5.916,6.0,0.0002,0.15,0
14.82,force,-0.20711,0.55401,0.19619,5.96,6.0,0.0001,0.15,0
14.83,force,-0.20838,0.55401,0.19539,6.059,6.0,-0.0001,0.15,0
14.84,force,-0.20965,0.55401,0.19459,6.026,6.0,-0.0001,0.15,0
14.85,force,-0.21092,0.55401,0.19379,6.033,6.0,-0.0001,0.15,0
14.86,force,-0.21219,0.554,0.193,6.104,6.0,-0.0003,0.15,0
14.87,force,-0.21346,0.554,0.1922,6.031,6.0,-0.0001,0.15,0
14.88,force,-0.21473,0.554,0.1914,6.039,6.0,-0.0001,0.15,0
14.89,force,-0.21579,0.554,0.19034,6.14,6.0,-0.0003,0.15,0
14.9,force,-0.21685,0.554,0.18928,5.989,6.0,0.0,0.15,0
14.91,force,-0.21791,0.554,0.18822,5.96,6.0,0.0001,0.15,0
14.92,force,-0.21897,0.554,0.18716,6.023,6.0,-0.0001,0.15,0
14.93,force,-0.22004,0.554,0.1861,6.023,6.0,-0.0001,0.15,0
14.94,force,-0.2211,0.554,0.18503,5.973,6.0,0.0001,0.15,0
14.95,force,-0.22216,0.554,0.18397,5.949,6.0,0.0001,0.15,0
14.96,force,-0.22322,0.554,0.18291,6.118,6.0,-0.0003,0.15,0
14.97,force,-0.22428,0.554,0.18185,6.015,6.0,-0.0,0.15,0
14.98,force,-0.22534,0.554,0.18079,5.961,6.0,0.0001,0.15,0
14.99,force,-0.2264,0.554,0.17973,6.045,6.0,-0.0001,0.15,0
15.0,force,-0.22746,0.554,0.17867,5.992,6.0,0.0,0.15,0
15.01,force,-0.22852,0.554,0.17761,5.985,6.0,0.0,0.15,0
15.02,force,-0.22958,0.554,0.17655,6.027,6.0,-0.0001,0.15,0
15.03,force,-0.23064,0.554,0.17549,5.933,6.0,0.0002,0.15,0
15.04,force,-0.23144,0.554,0.17422,6.018,6.0,-0.0,0.15,0
15.05,force,-0.23224,0.554,0.17295,6.095,6.0,-0.0002,0.15,0
15.06,force,-0.23304,0.554,0.17168,6.019,6.0,-0.0,0.15,0
15.07,force,-0.23384,0.554,0.17041,5.976,6.0,0.0001,0.15,0
15.08,force,-0.23463,0.554,0.16914,5.971,6.0,0.0001,0.15,0
15.09,force,-0.23543,0.554,0.16787,5.977,6.0,0.0001,0.15,0
15.1,force,-0.23623,0.554,0.1666,5.985,6.0,0.0,0.15,0
15.11,force,-0.23703,0.554,0.16533,5.98,6.0,0.0001,0.15,0
15.12,force,-0.23783,0.554,0.16406,6.045,6.0,-0.0001,0.15,0
15.13,force,-0.23863,0.554,0.16279,5.911,6.0,0.0002,0.15,0
15.14,force,-0.23942,0.554,0.16152,6.044,6.0,-0.0001,0.15,0
15.15,force,-0.24022,0.554,0.16025,5.981,6.0,0.0001,0.15,0
15.16,force,-0.24102,0.554,0.15898,6.019,6.0,-0.0,0.15,0
15.17,force,-0.24182,0.554,0.15771,5.943,6.0,0.0001,0.15,0
15.18,force,-0.24262,0.554,0.15644,6.068,6.0,-0.0002,0.15,0
15.19,force,-0.24311,0.554,0.15502,6.062,6.0,-0.0002,0.15,0
15.2,force,-0.24361,0.554,0.15361,6.045,6.0,-0.0001,0.15,0
15.21,force,-0.2441,0.554,0.15219,5.92,6.0,0.0002,0.15,0
15.22,force,-0.2446,0.554,0.15078,6.04,6.0,-0.0001,0.15,0
15.23,force,-0.24509,0.554,0.14936,6.017,6.0,-0.0,0.15,0
15.24,force,-0.24559,0.554,0.14794,5.916,6.0,0.0002,0.15,0
15.25,force,-0.24608,0.554,0.14653,5.998,6.0,0.0,0.15,0
15.26,force,-0.24658,0.554,0.14511,6.018,6.0,-0.0,0.15,0
15.27,force,-0.24707,0.554,0.1437,6.027,6.0,-0.0001,0.15,0
15.28,force,-0.24757,0.554,0.14228,6.007,6.0,-0.0,0.15,0
15.29,force,-0.24806,0.554,0.14086,6.012,6.0,-0.0,0.15,0
15.3,force,-0.24856,0.554,0.13945,6.071,6.0,-0.0002,0.15,0
15.31,force,-0.24905,0.55399,0.13803,6.056,6.0,-0.0001,0.15,0
15.32,force,-0.24955,0.554,0.13662,5.849,6.0,0.0004,0.15,0
15.33,force,-0.25004,0.554,0.1352,5.982,6.0,0.0,0.15,0
15.34,force,-0.25021,0.554,0.13371,5.991,6.0,0.0,0.15,0
15.35,force,-0.25038,0.554,0.13222,5.912,6.0,0.0002,0.15,0
15.36,force,-0.25055,0.554,0.13073,6.007,6.0,-0.0,0.15,0
15.37,force,-0.25072,0.554,0.12924,6.065,6.0,-0.0002,0.15,0
15.38,force,-0.25088,0.554,0.12775,5.946,6.0,0.0001,0.15,0
15.39,force,-0.25105,0.554,0.12626,6.019,6.0,-0.0,0.15,0
15.4,force,-0.25122,0.554,0.12477,5.956,6.0,0.0001,0.15,0
15.41,force,-0.25139,0.554,0.12328,5.969,6.0,0.0001,0.15,0
15.42,force,-0.25156,0.554,0.12179,6.078,6.0,-0.0002,0.15,0
15.43,force,-0.25172,0.554,0.1203,5.974,6.0,0.0001,0.15,0
15.44,force,-0.25189,0.554,0.1188,6.025,6.0,-0.0001,0.15,0
15.45,force,-0.25206,0.554,0.11731,5.908,6.0,0.0002,0.15,0
15.46,force,-0.25223,0.554,0.11582,6.098,6.0,-0.0002,0.15,0
15.47,force,-0.2524,0.554,0.11433,6.031,6.0,-0.0001,0.15,0
15.48,force,-0.25256,0.554,0.11284,5.991,6.0,0.0,0.15,0
